sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
7633	3817	expected	Mary reproached John because he	4	reproached	Activity	AgEvo
7634	3817	unexpected	Mary reproached Sarah because he	4	reproached	Activity	AgEvo
7635	3818	expected	Mary reproached David because he	4	reproached	Activity	AgEvo
7636	3818	unexpected	Mary reproached Sarah because he	4	reproached	Activity	AgEvo
7637	3819	expected	Mary reproached Sarah because she	4	reproached	Activity	AgEvo
7638	3819	unexpected	Mary reproached John because she	4	reproached	Activity	AgEvo
7639	3820	expected	Mary reproached Sarah because she	4	reproached	Activity	AgEvo
7640	3820	unexpected	Mary reproached David because she	4	reproached	Activity	AgEvo
7641	3821	expected	Sarah reproached John because he	4	reproached	Activity	AgEvo
7642	3821	unexpected	Sarah reproached Mary because he	4	reproached	Activity	AgEvo
7643	3822	expected	Sarah reproached David because he	4	reproached	Activity	AgEvo
7644	3822	unexpected	Sarah reproached Mary because he	4	reproached	Activity	AgEvo
7645	3823	expected	Sarah reproached Mary because she	4	reproached	Activity	AgEvo
7646	3823	unexpected	Sarah reproached John because she	4	reproached	Activity	AgEvo
7647	3824	expected	Sarah reproached Mary because she	4	reproached	Activity	AgEvo
7648	3824	unexpected	Sarah reproached David because she	4	reproached	Activity	AgEvo
7649	3825	expected	John reproved David because he	4	reproved	Activity	AgEvo
7650	3825	unexpected	John reproved Mary because he	4	reproved	Activity	AgEvo
7651	3826	expected	John reproved David because he	4	reproved	Activity	AgEvo
7652	3826	unexpected	John reproved Sarah because he	4	reproved	Activity	AgEvo
7653	3827	expected	John reproved Mary because she	4	reproved	Activity	AgEvo
7654	3827	unexpected	John reproved David because she	4	reproved	Activity	AgEvo
7655	3828	expected	John reproved Sarah because she	4	reproved	Activity	AgEvo
7656	3828	unexpected	John reproved David because she	4	reproved	Activity	AgEvo
7657	3829	expected	David reproved John because he	4	reproved	Activity	AgEvo
7658	3829	unexpected	David reproved Mary because he	4	reproved	Activity	AgEvo
7659	3830	expected	David reproved John because he	4	reproved	Activity	AgEvo
7660	3830	unexpected	David reproved Sarah because he	4	reproved	Activity	AgEvo
7661	3831	expected	David reproved Mary because she	4	reproved	Activity	AgEvo
7662	3831	unexpected	David reproved John because she	4	reproved	Activity	AgEvo
7663	3832	expected	David reproved Sarah because she	4	reproved	Activity	AgEvo
7664	3832	unexpected	David reproved John because she	4	reproved	Activity	AgEvo
7665	3833	expected	Mary reproved John because he	4	reproved	Activity	AgEvo
7666	3833	unexpected	Mary reproved Sarah because he	4	reproved	Activity	AgEvo
7667	3834	expected	Mary reproved David because he	4	reproved	Activity	AgEvo
7668	3834	unexpected	Mary reproved Sarah because he	4	reproved	Activity	AgEvo
7669	3835	expected	Mary reproved Sarah because she	4	reproved	Activity	AgEvo
7670	3835	unexpected	Mary reproved John because she	4	reproved	Activity	AgEvo
7671	3836	expected	Mary reproved Sarah because she	4	reproved	Activity	AgEvo
7672	3836	unexpected	Mary reproved David because she	4	reproved	Activity	AgEvo
7673	3837	expected	Sarah reproved John because he	4	reproved	Activity	AgEvo
7674	3837	unexpected	Sarah reproved Mary because he	4	reproved	Activity	AgEvo
7675	3838	expected	Sarah reproved David because he	4	reproved	Activity	AgEvo
7676	3838	unexpected	Sarah reproved Mary because he	4	reproved	Activity	AgEvo
7677	3839	expected	Sarah reproved Mary because she	4	reproved	Activity	AgEvo
7678	3839	unexpected	Sarah reproved John because she	4	reproved	Activity	AgEvo
7679	3840	expected	Sarah reproved Mary because she	4	reproved	Activity	AgEvo
7680	3840	unexpected	Sarah reproved David because she	4	reproved	Activity	AgEvo
7681	3841	expected	John repulsed David because he	4	repulsed	Psychological	StimExp
7682	3841	unexpected	Mary repulsed David because he	4	repulsed	Psychological	StimExp
7683	3842	expected	John repulsed David because he	4	repulsed	Psychological	StimExp
7684	3842	unexpected	Sarah repulsed David because he	4	repulsed	Psychological	StimExp
7685	3843	expected	John repulsed Mary because he	4	repulsed	Psychological	StimExp
7686	3843	unexpected	Sarah repulsed Mary because he	4	repulsed	Psychological	StimExp
7687	3844	expected	John repulsed Sarah because he	4	repulsed	Psychological	StimExp
7688	3844	unexpected	Mary repulsed Sarah because he	4	repulsed	Psychological	StimExp
7689	3845	expected	David repulsed John because he	4	repulsed	Psychological	StimExp
7690	3845	unexpected	Mary repulsed John because he	4	repulsed	Psychological	StimExp
7691	3846	expected	David repulsed John because he	4	repulsed	Psychological	StimExp
7692	3846	unexpected	Sarah repulsed John because he	4	repulsed	Psychological	StimExp
7693	3847	expected	David repulsed Mary because he	4	repulsed	Psychological	StimExp
7694	3847	unexpected	Sarah repulsed Mary because he	4	repulsed	Psychological	StimExp
7695	3848	expected	David repulsed Sarah because he	4	repulsed	Psychological	StimExp
7696	3848	unexpected	Mary repulsed Sarah because he	4	repulsed	Psychological	StimExp
7697	3849	expected	Mary repulsed John because she	4	repulsed	Psychological	StimExp
7698	3849	unexpected	David repulsed John because she	4	repulsed	Psychological	StimExp
7699	3850	expected	Mary repulsed David because she	4	repulsed	Psychological	StimExp
7700	3850	unexpected	John repulsed David because she	4	repulsed	Psychological	StimExp
7701	3851	expected	Mary repulsed Sarah because she	4	repulsed	Psychological	StimExp
7702	3851	unexpected	John repulsed Sarah because she	4	repulsed	Psychological	StimExp
7703	3852	expected	Mary repulsed Sarah because she	4	repulsed	Psychological	StimExp
7704	3852	unexpected	David repulsed Sarah because she	4	repulsed	Psychological	StimExp
7705	3853	expected	Sarah repulsed John because she	4	repulsed	Psychological	StimExp
7706	3853	unexpected	David repulsed John because she	4	repulsed	Psychological	StimExp
7707	3854	expected	Sarah repulsed David because she	4	repulsed	Psychological	StimExp
7708	3854	unexpected	John repulsed David because she	4	repulsed	Psychological	StimExp
7709	3855	expected	Sarah repulsed Mary because she	4	repulsed	Psychological	StimExp
7710	3855	unexpected	John repulsed Mary because she	4	repulsed	Psychological	StimExp
7711	3856	expected	Sarah repulsed Mary because she	4	repulsed	Psychological	StimExp
7712	3856	unexpected	David repulsed Mary because she	4	repulsed	Psychological	StimExp
7713	3857	expected	John resented David because he	4	resented	Psychological	ExpStim
7714	3857	unexpected	John resented Mary because he	4	resented	Psychological	ExpStim
7715	3858	expected	John resented David because he	4	resented	Psychological	ExpStim
7716	3858	unexpected	John resented Sarah because he	4	resented	Psychological	ExpStim
7717	3859	expected	John resented Mary because she	4	resented	Psychological	ExpStim
7718	3859	unexpected	John resented David because she	4	resented	Psychological	ExpStim
7719	3860	expected	John resented Sarah because she	4	resented	Psychological	ExpStim
7720	3860	unexpected	John resented David because she	4	resented	Psychological	ExpStim
7721	3861	expected	David resented John because he	4	resented	Psychological	ExpStim
7722	3861	unexpected	David resented Mary because he	4	resented	Psychological	ExpStim
7723	3862	expected	David resented John because he	4	resented	Psychological	ExpStim
7724	3862	unexpected	David resented Sarah because he	4	resented	Psychological	ExpStim
7725	3863	expected	David resented Mary because she	4	resented	Psychological	ExpStim
7726	3863	unexpected	David resented John because she	4	resented	Psychological	ExpStim
7727	3864	expected	David resented Sarah because she	4	resented	Psychological	ExpStim
7728	3864	unexpected	David resented John because she	4	resented	Psychological	ExpStim
7729	3865	expected	Mary resented John because he	4	resented	Psychological	ExpStim
7730	3865	unexpected	Mary resented Sarah because he	4	resented	Psychological	ExpStim
7731	3866	expected	Mary resented David because he	4	resented	Psychological	ExpStim
7732	3866	unexpected	Mary resented Sarah because he	4	resented	Psychological	ExpStim
7733	3867	expected	Mary resented Sarah because she	4	resented	Psychological	ExpStim
7734	3867	unexpected	Mary resented John because she	4	resented	Psychological	ExpStim
7735	3868	expected	Mary resented Sarah because she	4	resented	Psychological	ExpStim
7736	3868	unexpected	Mary resented David because she	4	resented	Psychological	ExpStim
7737	3869	expected	Sarah resented John because he	4	resented	Psychological	ExpStim
7738	3869	unexpected	Sarah resented Mary because he	4	resented	Psychological	ExpStim
7739	3870	expected	Sarah resented David because he	4	resented	Psychological	ExpStim
7740	3870	unexpected	Sarah resented Mary because he	4	resented	Psychological	ExpStim
7741	3871	expected	Sarah resented Mary because she	4	resented	Psychological	ExpStim
7742	3871	unexpected	Sarah resented John because she	4	resented	Psychological	ExpStim
7743	3872	expected	Sarah resented Mary because she	4	resented	Psychological	ExpStim
7744	3872	unexpected	Sarah resented David because she	4	resented	Psychological	ExpStim
7745	3873	expected	John respected David because he	4	respected	Psychological	ExpStim
7746	3873	unexpected	John respected Mary because he	4	respected	Psychological	ExpStim
7747	3874	expected	John respected David because he	4	respected	Psychological	ExpStim
7748	3874	unexpected	John respected Sarah because he	4	respected	Psychological	ExpStim
7749	3875	expected	John respected Mary because she	4	respected	Psychological	ExpStim
7750	3875	unexpected	John respected David because she	4	respected	Psychological	ExpStim
7751	3876	expected	John respected Sarah because she	4	respected	Psychological	ExpStim
7752	3876	unexpected	John respected David because she	4	respected	Psychological	ExpStim
7753	3877	expected	David respected John because he	4	respected	Psychological	ExpStim
7754	3877	unexpected	David respected Mary because he	4	respected	Psychological	ExpStim
7755	3878	expected	David respected John because he	4	respected	Psychological	ExpStim
7756	3878	unexpected	David respected Sarah because he	4	respected	Psychological	ExpStim
7757	3879	expected	David respected Mary because she	4	respected	Psychological	ExpStim
7758	3879	unexpected	David respected John because she	4	respected	Psychological	ExpStim
7759	3880	expected	David respected Sarah because she	4	respected	Psychological	ExpStim
7760	3880	unexpected	David respected John because she	4	respected	Psychological	ExpStim
7761	3881	expected	Mary respected John because he	4	respected	Psychological	ExpStim
7762	3881	unexpected	Mary respected Sarah because he	4	respected	Psychological	ExpStim
7763	3882	expected	Mary respected David because he	4	respected	Psychological	ExpStim
7764	3882	unexpected	Mary respected Sarah because he	4	respected	Psychological	ExpStim
7765	3883	expected	Mary respected Sarah because she	4	respected	Psychological	ExpStim
7766	3883	unexpected	Mary respected John because she	4	respected	Psychological	ExpStim
7767	3884	expected	Mary respected Sarah because she	4	respected	Psychological	ExpStim
7768	3884	unexpected	Mary respected David because she	4	respected	Psychological	ExpStim
7769	3885	expected	Sarah respected John because he	4	respected	Psychological	ExpStim
7770	3885	unexpected	Sarah respected Mary because he	4	respected	Psychological	ExpStim
7771	3886	expected	Sarah respected David because he	4	respected	Psychological	ExpStim
7772	3886	unexpected	Sarah respected Mary because he	4	respected	Psychological	ExpStim
7773	3887	expected	Sarah respected Mary because she	4	respected	Psychological	ExpStim
7774	3887	unexpected	Sarah respected John because she	4	respected	Psychological	ExpStim
7775	3888	expected	Sarah respected Mary because she	4	respected	Psychological	ExpStim
7776	3888	unexpected	Sarah respected David because she	4	respected	Psychological	ExpStim
7777	3889	expected	John revered David because he	4	revered	Psychological	ExpStim
7778	3889	unexpected	John revered Mary because he	4	revered	Psychological	ExpStim
7779	3890	expected	John revered David because he	4	revered	Psychological	ExpStim
7780	3890	unexpected	John revered Sarah because he	4	revered	Psychological	ExpStim
7781	3891	expected	John revered Mary because she	4	revered	Psychological	ExpStim
7782	3891	unexpected	John revered David because she	4	revered	Psychological	ExpStim
7783	3892	expected	John revered Sarah because she	4	revered	Psychological	ExpStim
7784	3892	unexpected	John revered David because she	4	revered	Psychological	ExpStim
7785	3893	expected	David revered John because he	4	revered	Psychological	ExpStim
7786	3893	unexpected	David revered Mary because he	4	revered	Psychological	ExpStim
7787	3894	expected	David revered John because he	4	revered	Psychological	ExpStim
7788	3894	unexpected	David revered Sarah because he	4	revered	Psychological	ExpStim
7789	3895	expected	David revered Mary because she	4	revered	Psychological	ExpStim
7790	3895	unexpected	David revered John because she	4	revered	Psychological	ExpStim
7791	3896	expected	David revered Sarah because she	4	revered	Psychological	ExpStim
7792	3896	unexpected	David revered John because she	4	revered	Psychological	ExpStim
7793	3897	expected	Mary revered John because he	4	revered	Psychological	ExpStim
7794	3897	unexpected	Mary revered Sarah because he	4	revered	Psychological	ExpStim
7795	3898	expected	Mary revered David because he	4	revered	Psychological	ExpStim
7796	3898	unexpected	Mary revered Sarah because he	4	revered	Psychological	ExpStim
7797	3899	expected	Mary revered Sarah because she	4	revered	Psychological	ExpStim
7798	3899	unexpected	Mary revered John because she	4	revered	Psychological	ExpStim
7799	3900	expected	Mary revered Sarah because she	4	revered	Psychological	ExpStim
7800	3900	unexpected	Mary revered David because she	4	revered	Psychological	ExpStim
7801	3901	expected	Sarah revered John because he	4	revered	Psychological	ExpStim
7802	3901	unexpected	Sarah revered Mary because he	4	revered	Psychological	ExpStim
7803	3902	expected	Sarah revered David because he	4	revered	Psychological	ExpStim
7804	3902	unexpected	Sarah revered Mary because he	4	revered	Psychological	ExpStim
7805	3903	expected	Sarah revered Mary because she	4	revered	Psychological	ExpStim
7806	3903	unexpected	Sarah revered John because she	4	revered	Psychological	ExpStim
