sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
4648	2324	unexpected	Sarah vexed John because he	4	vexed	Psychological	StimExp
4649	2325	expected	Mary vexed Sarah because she	4	vexed	Psychological	StimExp
4650	2325	unexpected	John vexed Sarah because she	4	vexed	Psychological	StimExp
4651	2326	expected	Mary vexed Sarah because she	4	vexed	Psychological	StimExp
4652	2326	unexpected	David vexed Sarah because she	4	vexed	Psychological	StimExp
4653	2327	expected	Sarah vexed Mary because she	4	vexed	Psychological	StimExp
4654	2327	unexpected	John vexed Mary because she	4	vexed	Psychological	StimExp
4655	2328	expected	Sarah vexed Mary because she	4	vexed	Psychological	StimExp
4656	2328	unexpected	David vexed Mary because she	4	vexed	Psychological	StimExp
4657	2329	expected	David victimized John because he	4	victimized	Activity	AgEvo
4658	2329	unexpected	David victimized Mary because he	4	victimized	Activity	AgEvo
4659	2330	expected	David victimized John because he	4	victimized	Activity	AgEvo
4660	2330	unexpected	David victimized Sarah because he	4	victimized	Activity	AgEvo
4661	2331	expected	John victimized David because he	4	victimized	Activity	AgEvo
4662	2331	unexpected	John victimized Mary because he	4	victimized	Activity	AgEvo
4663	2332	expected	John victimized David because he	4	victimized	Activity	AgEvo
4664	2332	unexpected	John victimized Sarah because he	4	victimized	Activity	AgEvo
4665	2333	expected	Sarah victimized Mary because she	4	victimized	Activity	AgEvo
4666	2333	unexpected	Sarah victimized John because she	4	victimized	Activity	AgEvo
4667	2334	expected	Sarah victimized Mary because she	4	victimized	Activity	AgEvo
4668	2334	unexpected	Sarah victimized David because she	4	victimized	Activity	AgEvo
4669	2335	expected	Mary victimized Sarah because she	4	victimized	Activity	AgEvo
4670	2335	unexpected	Mary victimized John because she	4	victimized	Activity	AgEvo
4671	2336	expected	Mary victimized Sarah because she	4	victimized	Activity	AgEvo
4672	2336	unexpected	Mary victimized David because she	4	victimized	Activity	AgEvo
4673	2337	expected	David vilified John because he	4	vilified	Activity	AgEvo
4674	2337	unexpected	David vilified Mary because he	4	vilified	Activity	AgEvo
4675	2338	expected	David vilified John because he	4	vilified	Activity	AgEvo
4676	2338	unexpected	David vilified Sarah because he	4	vilified	Activity	AgEvo
4677	2339	expected	John vilified David because he	4	vilified	Activity	AgEvo
4678	2339	unexpected	John vilified Mary because he	4	vilified	Activity	AgEvo
4679	2340	expected	John vilified David because he	4	vilified	Activity	AgEvo
4680	2340	unexpected	John vilified Sarah because he	4	vilified	Activity	AgEvo
4681	2341	expected	Sarah vilified Mary because she	4	vilified	Activity	AgEvo
4682	2341	unexpected	Sarah vilified John because she	4	vilified	Activity	AgEvo
4683	2342	expected	Sarah vilified Mary because she	4	vilified	Activity	AgEvo
4684	2342	unexpected	Sarah vilified David because she	4	vilified	Activity	AgEvo
4685	2343	expected	Mary vilified Sarah because she	4	vilified	Activity	AgEvo
4686	2343	unexpected	Mary vilified John because she	4	vilified	Activity	AgEvo
4687	2344	expected	Mary vilified Sarah because she	4	vilified	Activity	AgEvo
4688	2344	unexpected	Mary vilified David because she	4	vilified	Activity	AgEvo
4689	2345	expected	John visited David because he	4	visited	Activity	AgP
4690	2345	unexpected	Mary visited David because he	4	visited	Activity	AgP
4691	2346	expected	John visited David because he	4	visited	Activity	AgP
4692	2346	unexpected	Sarah visited David because he	4	visited	Activity	AgP
4693	2347	expected	David visited John because he	4	visited	Activity	AgP
4694	2347	unexpected	Mary visited John because he	4	visited	Activity	AgP
4695	2348	expected	David visited John because he	4	visited	Activity	AgP
4696	2348	unexpected	Sarah visited John because he	4	visited	Activity	AgP
4697	2349	expected	Mary visited Sarah because she	4	visited	Activity	AgP
4698	2349	unexpected	John visited Sarah because she	4	visited	Activity	AgP
4699	2350	expected	Mary visited Sarah because she	4	visited	Activity	AgP
4700	2350	unexpected	David visited Sarah because she	4	visited	Activity	AgP
4701	2351	expected	Sarah visited Mary because she	4	visited	Activity	AgP
4702	2351	unexpected	John visited Mary because she	4	visited	Activity	AgP
4703	2352	expected	Sarah visited Mary because she	4	visited	Activity	AgP
4704	2352	unexpected	David visited Mary because she	4	visited	Activity	AgP
4705	2353	expected	David wanted John because he	4	wanted	Psychological	ExpStim
4706	2353	unexpected	David wanted Mary because he	4	wanted	Psychological	ExpStim
4707	2354	expected	David wanted John because he	4	wanted	Psychological	ExpStim
4708	2354	unexpected	David wanted Sarah because he	4	wanted	Psychological	ExpStim
4709	2355	expected	John wanted David because he	4	wanted	Psychological	ExpStim
4710	2355	unexpected	John wanted Mary because he	4	wanted	Psychological	ExpStim
4711	2356	expected	John wanted David because he	4	wanted	Psychological	ExpStim
4712	2356	unexpected	John wanted Sarah because he	4	wanted	Psychological	ExpStim
4713	2357	expected	Sarah wanted Mary because she	4	wanted	Psychological	ExpStim
4714	2357	unexpected	Sarah wanted John because she	4	wanted	Psychological	ExpStim
4715	2358	expected	Sarah wanted Mary because she	4	wanted	Psychological	ExpStim
4716	2358	unexpected	Sarah wanted David because she	4	wanted	Psychological	ExpStim
4717	2359	expected	Mary wanted Sarah because she	4	wanted	Psychological	ExpStim
4718	2359	unexpected	Mary wanted John because she	4	wanted	Psychological	ExpStim
4719	2360	expected	Mary wanted Sarah because she	4	wanted	Psychological	ExpStim
4720	2360	unexpected	Mary wanted David because she	4	wanted	Psychological	ExpStim
4721	2361	expected	John warned David because he	4	warned	Activity	AgP
4722	2361	unexpected	Mary warned David because he	4	warned	Activity	AgP
4723	2362	expected	John warned David because he	4	warned	Activity	AgP
4724	2362	unexpected	Sarah warned David because he	4	warned	Activity	AgP
4725	2363	expected	David warned John because he	4	warned	Activity	AgP
4726	2363	unexpected	Mary warned John because he	4	warned	Activity	AgP
4727	2364	expected	David warned John because he	4	warned	Activity	AgP
4728	2364	unexpected	Sarah warned John because he	4	warned	Activity	AgP
4729	2365	expected	Mary warned Sarah because she	4	warned	Activity	AgP
4730	2365	unexpected	John warned Sarah because she	4	warned	Activity	AgP
4731	2366	expected	Mary warned Sarah because she	4	warned	Activity	AgP
4732	2366	unexpected	David warned Sarah because she	4	warned	Activity	AgP
4733	2367	expected	Sarah warned Mary because she	4	warned	Activity	AgP
4734	2367	unexpected	John warned Mary because she	4	warned	Activity	AgP
4735	2368	expected	Sarah warned Mary because she	4	warned	Activity	AgP
4736	2368	unexpected	David warned Mary because she	4	warned	Activity	AgP
4737	2369	expected	John wearied David because he	4	wearied	Psychological	StimExp
4738	2369	unexpected	Mary wearied David because he	4	wearied	Psychological	StimExp
4739	2370	expected	John wearied David because he	4	wearied	Psychological	StimExp
4740	2370	unexpected	Sarah wearied David because he	4	wearied	Psychological	StimExp
4741	2371	expected	David wearied John because he	4	wearied	Psychological	StimExp
4742	2371	unexpected	Mary wearied John because he	4	wearied	Psychological	StimExp
4743	2372	expected	David wearied John because he	4	wearied	Psychological	StimExp
4744	2372	unexpected	Sarah wearied John because he	4	wearied	Psychological	StimExp
4745	2373	expected	Mary wearied Sarah because she	4	wearied	Psychological	StimExp
4746	2373	unexpected	John wearied Sarah because she	4	wearied	Psychological	StimExp
4747	2374	expected	Mary wearied Sarah because she	4	wearied	Psychological	StimExp
4748	2374	unexpected	David wearied Sarah because she	4	wearied	Psychological	StimExp
4749	2375	expected	Sarah wearied Mary because she	4	wearied	Psychological	StimExp
4750	2375	unexpected	John wearied Mary because she	4	wearied	Psychological	StimExp
4751	2376	expected	Sarah wearied Mary because she	4	wearied	Psychological	StimExp
4752	2376	unexpected	David wearied Mary because she	4	wearied	Psychological	StimExp
4753	2377	expected	David welcomed John because he	4	welcomed	Activity	AgEvo
4754	2377	unexpected	David welcomed Mary because he	4	welcomed	Activity	AgEvo
4755	2378	expected	David welcomed John because he	4	welcomed	Activity	AgEvo
4756	2378	unexpected	David welcomed Sarah because he	4	welcomed	Activity	AgEvo
4757	2379	expected	John welcomed David because he	4	welcomed	Activity	AgEvo
4758	2379	unexpected	John welcomed Mary because he	4	welcomed	Activity	AgEvo
4759	2380	expected	John welcomed David because he	4	welcomed	Activity	AgEvo
4760	2380	unexpected	John welcomed Sarah because he	4	welcomed	Activity	AgEvo
4761	2381	expected	Sarah welcomed Mary because she	4	welcomed	Activity	AgEvo
4762	2381	unexpected	Sarah welcomed John because she	4	welcomed	Activity	AgEvo
4763	2382	expected	Sarah welcomed Mary because she	4	welcomed	Activity	AgEvo
4764	2382	unexpected	Sarah welcomed David because she	4	welcomed	Activity	AgEvo
4765	2383	expected	Mary welcomed Sarah because she	4	welcomed	Activity	AgEvo
4766	2383	unexpected	Mary welcomed John because she	4	welcomed	Activity	AgEvo
4767	2384	expected	Mary welcomed Sarah because she	4	welcomed	Activity	AgEvo
4768	2384	unexpected	Mary welcomed David because she	4	welcomed	Activity	AgEvo
4769	2385	expected	John worried David because he	4	worried	Psychological	StimExp
4770	2385	unexpected	Mary worried David because he	4	worried	Psychological	StimExp
4771	2386	expected	John worried David because he	4	worried	Psychological	StimExp
4772	2386	unexpected	Sarah worried David because he	4	worried	Psychological	StimExp
4773	2387	expected	David worried John because he	4	worried	Psychological	StimExp
4774	2387	unexpected	Mary worried John because he	4	worried	Psychological	StimExp
4775	2388	expected	David worried John because he	4	worried	Psychological	StimExp
4776	2388	unexpected	Sarah worried John because he	4	worried	Psychological	StimExp
4777	2389	expected	Mary worried Sarah because she	4	worried	Psychological	StimExp
4778	2389	unexpected	John worried Sarah because she	4	worried	Psychological	StimExp
4779	2390	expected	Mary worried Sarah because she	4	worried	Psychological	StimExp
4780	2390	unexpected	David worried Sarah because she	4	worried	Psychological	StimExp
4781	2391	expected	Sarah worried Mary because she	4	worried	Psychological	StimExp
4782	2391	unexpected	John worried Mary because she	4	worried	Psychological	StimExp
4783	2392	expected	Sarah worried Mary because she	4	worried	Psychological	StimExp
4784	2392	unexpected	David worried Mary because she	4	worried	Psychological	StimExp
4785	2393	expected	David worried about John because he	5	worried about	Psychological	ExpStim
4786	2393	unexpected	David worried about Mary because he	5	worried about	Psychological	ExpStim
4787	2394	expected	David worried about John because he	5	worried about	Psychological	ExpStim
4788	2394	unexpected	David worried about Sarah because he	5	worried about	Psychological	ExpStim
4789	2395	expected	John worried about David because he	5	worried about	Psychological	ExpStim
4790	2395	unexpected	John worried about Mary because he	5	worried about	Psychological	ExpStim
4791	2396	expected	John worried about David because he	5	worried about	Psychological	ExpStim
4792	2396	unexpected	John worried about Sarah because he	5	worried about	Psychological	ExpStim
4793	2397	expected	Sarah worried about Mary because she	5	worried about	Psychological	ExpStim
4794	2397	unexpected	Sarah worried about John because she	5	worried about	Psychological	ExpStim
4795	2398	expected	Sarah worried about Mary because she	5	worried about	Psychological	ExpStim
4796	2398	unexpected	Sarah worried about David because she	5	worried about	Psychological	ExpStim
4797	2399	expected	Mary worried about Sarah because she	5	worried about	Psychological	ExpStim
4798	2399	unexpected	Mary worried about John because she	5	worried about	Psychological	ExpStim
4799	2400	expected	Mary worried about Sarah because she	5	worried about	Psychological	ExpStim
4800	2400	unexpected	Mary worried about David because she	5	worried about	Psychological	ExpStim
4801	2401	expected	David worshipped John because he	4	worshipped	Psychological	ExpStim
4802	2401	unexpected	David worshipped Mary because he	4	worshipped	Psychological	ExpStim
4803	2402	expected	David worshipped John because he	4	worshipped	Psychological	ExpStim
4804	2402	unexpected	David worshipped Sarah because he	4	worshipped	Psychological	ExpStim
4805	2403	expected	John worshipped David because he	4	worshipped	Psychological	ExpStim
4806	2403	unexpected	John worshipped Mary because he	4	worshipped	Psychological	ExpStim
4807	2404	expected	John worshipped David because he	4	worshipped	Psychological	ExpStim
4808	2404	unexpected	John worshipped Sarah because he	4	worshipped	Psychological	ExpStim
4809	2405	expected	Sarah worshipped Mary because she	4	worshipped	Psychological	ExpStim
4810	2405	unexpected	Sarah worshipped John because she	4	worshipped	Psychological	ExpStim
4811	2406	expected	Sarah worshipped Mary because she	4	worshipped	Psychological	ExpStim
4812	2406	unexpected	Sarah worshipped David because she	4	worshipped	Psychological	ExpStim
4813	2407	expected	Mary worshipped Sarah because she	4	worshipped	Psychological	ExpStim
4814	2407	unexpected	Mary worshipped John because she	4	worshipped	Psychological	ExpStim
4815	2408	expected	Mary worshipped Sarah because she	4	worshipped	Psychological	ExpStim
4816	2408	unexpected	Mary worshipped David because she	4	worshipped	Psychological	ExpStim
4817	2409	expected	John wounded David because he	4	wounded	Psychological	StimExp
4818	2409	unexpected	Mary wounded David because he	4	wounded	Psychological	StimExp
4819	2410	expected	John wounded David because he	4	wounded	Psychological	StimExp
4820	2410	unexpected	Sarah wounded David because he	4	wounded	Psychological	StimExp
